Publisher,DOI,Journal,eISSN,ISSN,URL,Date_published,Corresponding_author_organization,Open_access_type,License_type,Apc_currency,Apc_paid,Apc_date_paid,Comments,Source_file
Springer,10.1007/s00484-018-1588-1,International Journal of Biometeorology,0020-7128,1432-1254,,2018-08-02,UmeÜ University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11858-018-0972-y,ZDM,1863-9690,1863-9704,,2018-08-21,MÑlardalen University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11367-018-1500-6,The International Journal of Life Cycle Assessment,0948-3349,1614-7502,,2018-08-10,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11701-018-0864-8,Journal of Robotic Surgery,1863-2483,1863-2491,,2018-08-20,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s40489-018-0147-3,Review Journal of Autism and Developmental Disorders,2195-7177,2195-7185,,2018-08-20,Stockholm University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11625-018-0611-0,Sustainability Science,1862-4065,1862-4057,,2018-08-06,Stockholm University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11192-018-2872-x,Scientometrics,0138-9130,1588-2861,,2018-08-03,Linkîping University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00018-018-2898-5,Cellular and Molecular Life Sciences,1420-682X,1420-9071,,2018-08-10,Linkîping University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s13365-018-0665-x,Journal of NeuroVirology,1355-0284,1538-2443,,2018-08-09,University of Gothenburg,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10456-018-9642-5,Angiogenesis,0969-6970,1573-7209,,2018-08-21,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11113-018-9485-1,Population Research and Policy Review,0167-5923,1573-7829,,2018-08-14,Stockholm University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11207-018-1341-2,Solar Physics,0038-0938,1573-093X,,2018-08-23,Stockholm University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11111-018-0302-x,Population and Environment,0199-0039,1573-7810,,2018-08-28,UmeÜ University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12134-018-0610-0,Journal of International Migration and Integration,1488-3473,1874-6365,,2018-08-18,University of Gothenburg,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10677-018-9912-8,Ethical Theory and Moral Practice,1386-2820,1572-8447,,2018-08-01,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00394-018-1792-0,European Journal of Nutrition,1436-6207,1436-6215,,2018-08-06,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00382-018-4384-z,Climate Dynamics,0930-7575,1432-0894,,2018-08-21,Stockholm University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10237-018-1074-z,Biomechanics and Modeling in Mechanobiology,1617-7959,1617-7940,,2018-08-27,KTH Royal Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00170-018-2623-4,The International Journal of Advanced Manufacturing Technology,0268-3768,1433-3015,,2018-08-25,Chalmers University of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12144-018-9971-y,Current Psychology,1046-1310,1936-4733,,2018-08-27,Jînkîping University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00592-018-1201-4,Acta Diabetologica,0940-5429,1432-5233,,2018-08-07,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10334-018-0697-5,"Magnetic Resonance Materials in Physics, Biology and Medicine",0968-5243,1352-8661,,2018-08-16,University of Gothenburg,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10494-018-9964-9,"Flow, Turbulence and Combustion",1386-6184,1573-1987,,2018-08-21,KTH Royal Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11250-018-1679-3,Tropical Animal Health and Production,0049-4747,1573-7438,,2018-08-17,Swedish University of Agricultural Sciences,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00367-018-0546-6,Geo-Marine Letters,0276-0460,1432-1157,,2018-08-17,Linnaeus University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10198-018-1003-1,The European Journal of Health Economics,1618-7598,1618-7601,,2018-08-31,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00125-018-4706-z,Diabetologia,0012-186X,1432-0428,,2018-08-14,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10096-018-3365-9,European Journal of Clinical Microbiology & Infectious Diseases,0934-9723,1435-4373,,2018-08-31,ôrebro University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00784-018-2588-6,Clinical Oral Investigations,1432-6981,1436-3771,,2018-08-25,Malmî University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00296-018-4133-y,Rheumatology International,0172-8172,1437-160X,,2018-08-20,UmeÜ University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11367-018-1523-z,The International Journal of Life Cycle Assessment,0948-3349,1614-7502,,2018-08-31,Chalmers University of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00163-018-0294-7,Research in Engineering Design,0934-9839,1435-6066,,2018-08-02,Blekinge Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10555-018-9760-y,Cancer and Metastasis Reviews,0167-7659,1573-7233,,2018-08-31,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1208/s12248-018-0249-y,The AAPS Journal,,1550-7416,,2018-08-15,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10682-018-9951-6,Evolutionary Ecology,0269-7653,1573-8477,,2018-08-31,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s42001-018-0022-0,Journal of Computational Social Science,2432-2717,2432-2725,,2018-08-06,Blekinge Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11120-018-0566-0,Photosynthesis Research,0166-8595,1573-5079,,2018-08-16,University of Gothenburg,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11406-018-0014-6,Philosophia,0048-3893,1574-9274,,2018-08-30,University of Gothenburg,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12053-018-9719-4,Energy Efficiency,1570-646X,1570-6478,,2018-08-14,Linnaeus University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00484-018-1600-9,International Journal of Biometeorology,0020-7128,1432-1254,,2018-08-27,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00392-018-1360-x,Clinical Research in Cardiology,1861-0684,1861-0692,,2018-08-30,Swedish School of Sport and Health Sciences,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10029-018-1809-x,Hernia,1265-4906,1248-9204,,2018-08-30,Karolinska Institutet,,CC BY-NC,EUR,2200,,,SC2018DEC
Springer,10.1007/s10714-018-2436-7,General Relativity and Gravitation,0001-7701,1572-9532,,2018-08-21,KTH Royal Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10935-018-0520-0,The Journal of Primary Prevention,0278-095X,1573-6547,,2018-08-16,Linkîping University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00710-018-0623-6,Mineralogy and Petrology,0930-0708,1438-1168,,2018-08-10,Swedish Museum of Natural History,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00508-018-1368-2,Wiener klinische Wochenschrift,0043-5325,1613-7671,,2018-08-03,UmeÜ University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s40272-018-0307-z,Pediatric Drugs,1174-5878,1179-2019,,2018-08-21,Lund University,,CC BY-NC,EUR,2200,,,SC2018DEC
Springer,10.1007/s10661-018-6900-3,Environmental Monitoring and Assessment,0167-6369,1573-2959,,2018-08-29,Swedish University of Agricultural Sciences,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11406-018-0019-1,Philosophia,0048-3893,1574-9274,,2018-08-30,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11422-018-9882-0,Cultural Studies of Science Education,1871-1502,1871-1510,,2018-08-22,Halmstad University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11019-018-9865-7,"Medicine, Health Care and Philosophy",1386-7423,1572-8633,,2018-08-28,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12550-018-0323-4,Mycotoxin Research,0178-7888,1867-1632,,2018-08-15,Swedish University of Agricultural Sciences,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00420-018-1349-9,International Archives of Occupational and Environmental Health,0340-0131,1432-1246,,2018-08-20,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00586-018-5742-6,European Spine Journal,0940-6719,1432-0932,,2018-08-28,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10111-018-0519-6,"Cognition, Technology & Work",1435-5558,1435-5566,,2018-08-29,University of Gothenburg,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12220-018-0078-3,The Journal of Geometric Analysis,1050-6926,1559-002X,,2018-08-27,Chalmers University of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12144-018-9948-x,Current Psychology,1046-1310,1936-4733,,2018-08-13,University West,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12020-018-1723-0,Endocrine,1355-008X,1559-0100,,2018-08-20,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10994-018-5753-x,Machine Learning,0885-6125,1573-0565,,2018-08-20,Jînkîping University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12020-018-1687-0,Endocrine,1355-008X,1559-0100,,2018-08-31,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00455-018-9937-0,Dysphagia,0179-051X,1432-0460,,2018-08-21,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10886-018-1008-3,Journal of Chemical Ecology,0098-0331,1573-1561,,2018-08-28,Swedish University of Agricultural Sciences,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1208/s12248-018-0232-7,The AAPS Journal,,1550-7416,,2018-08-01,Chalmers University of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11841-018-0678-1,Sophia,0038-1527,1873-930X,,2018-08-30,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10654-018-0430-8,European Journal of Epidemiology,0393-2990,1573-7284,,2018-08-03,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10543-018-0719-8,BIT Numerical Mathematics,0006-3835,1572-9125,,2018-08-06,Chalmers University of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10336-018-1593-5,Journal of Ornithology,2193-7192,2193-7206,,2018-08-30,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00277-018-3437-z,Annals of Hematology,0939-5555,1432-0584,,2018-08-08,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00181-018-1525-5,Empirical Economics,0377-7332,1435-8921,,2018-08-02,ôrebro University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12122-018-9272-0,Journal of Labor Research,0195-3613,1936-4768,,2018-08-30,Stockholm University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00268-018-4767-7,World Journal of Surgery,0364-2313,1432-2323,,2018-08-20,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s40258-018-0418-2,Applied Health Economics and Health Policy,1175-5652,1179-1896,,2018-08-13,Karolinska Institutet,,CC BY-NC,EUR,2200,,,SC2018DEC
Springer,10.1007/s41347-018-0067-1,Journal of Technology in Behavioral Science,,2366-5963,,2018-08-17,MÑlardalen University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10901-018-9623-4,Journal of Housing and the Built Environment,1566-4910,1573-7772,,2018-08-09,KTH Royal Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11118-018-9722-6,Potential Analysis,0926-2601,1572-929X,,2018-08-06,KTH Royal Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00442-018-4234-z,Oecologia,0029-8549,1432-1939,,2018-08-16,University of Gothenburg,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00238-018-1444-x,European Journal of Plastic Surgery,0930-343X,1435-0130,,2018-08-16,University of Gothenburg,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00296-018-4140-z,Rheumatology International,0172-8172,1437-160X,,2018-08-29,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00520-018-4436-2,Supportive Care in Cancer,0941-4355,1433-7339,,2018-08-31,University of Gothenburg,,CC BY-NC,EUR,2200,,,SC2018DEC
Springer,10.1007/s00248-018-1244-7,Microbial Ecology,0095-3628,1432-184X,,2018-08-22,UmeÜ University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11669-018-0673-9,Journal of Phase Equilibria and Diffusion,1547-7037,1863-7345,,2018-08-23,KTH Royal Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10924-018-1290-8,Journal of Polymers and the Environment,1566-2543,1572-8919,,2018-08-16,Chalmers University of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10597-018-0307-z,Community Mental Health Journal,0010-3853,1573-2789,,2018-08-14,Malmî University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1208/s12248-018-0251-4,The AAPS Journal,,1550-7416,,2018-08-30,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s40687-018-0153-1,Research in the Mathematical Sciences,2522-0144,2197-9847,,2018-08-13,KTH Royal Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11160-018-9532-3,Reviews in Fish Biology and Fisheries,0960-3166,1573-5184,,2018-08-06,Stockholm University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10272-018-0748-1,Intereconomics,,,,2018-08-07,University of Gothenburg,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10705-018-9952-4,Nutrient Cycling in Agroecosystems,1385-1314,1573-0867,,2018-09-24,Swedish University of Agricultural Sciences,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10677-018-9931-5,Ethical Theory and Moral Practice,1386-2820,1572-8447,,2018-09-26,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11098-018-1167-7,Philosophical Studies,0031-8116,1573-0883,,2018-09-15,Stockholm University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10790-018-9660-y,The Journal of Value Inquiry,0022-5363,1573-0492,,2018-09-19,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11356-018-3183-8,Environmental Science and Pollution Research,0944-1344,1614-7499,,2018-09-28,LuleÜ University of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00330-018-5710-x,European Radiology,0938-7994,1432-1084,,2018-09-21,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00414-018-1916-3,International Journal of Legal Medicine,0937-9827,1437-1596,,2018-09-15,Chalmers University of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10040-018-1848-5,Hydrogeology Journal,1431-2174,1435-0157,,2018-09-01,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12549-018-0345-0,Palaeobiodiversity and Palaeoenvironments,1867-1594,1867-1608,,2018-09-04,Swedish Museum of Natural History,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10096-018-3367-7,European Journal of Clinical Microbiology & Infectious Diseases,0934-9723,1435-4373,,2018-09-08,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11149-018-9365-y,Journal of Regulatory Economics,0922-680X,1573-0468,,2018-09-05,Blekinge Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11252-018-0791-5,Urban Ecosystems,1083-8155,1573-1642,,2018-09-06,Swedish University of Agricultural Sciences,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12649-018-0447-y,Waste and Biomass Valorization,1877-2641,1877-265X,,2018-09-14,University of BorÜs,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10494-018-9959-6,"Flow, Turbulence and Combustion",1386-6184,1573-1987,,2018-09-25,Chalmers University of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s13165-018-0227-9,Organic Agriculture,1879-4238,1879-4246,,2018-09-15,Swedish University of Agricultural Sciences,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00420-018-1356-x,International Archives of Occupational and Environmental Health,0340-0131,1432-1246,,2018-09-07,UmeÜ University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00280-018-3690-9,Cancer Chemotherapy and Pharmacology,0344-5704,1432-0843,,2018-09-29,University of Gothenburg,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00468-018-1757-1,Trees,0931-1890,1432-2285,,2018-09-06,KTH Royal Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00531-018-1654-2,International Journal of Earth Sciences,1437-3254,1437-3262,,2018-09-26,Stockholm University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12687-018-0385-1,Journal of Community Genetics,1868-310X,1868-6001,,2018-09-24,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10458-018-9396-x,Autonomous Agents and Multi-Agent Systems,1387-2532,1573-7454,,2018-09-29,UmeÜ University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10815-018-1318-y,Journal of Assisted Reproduction and Genetics,1058-0468,1573-7330,,2018-09-19,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10767-018-9296-8,"International Journal of Politics, Culture, and Society",0891-4486,1573-3416,,2018-09-19,University of Gothenburg,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00380-018-1265-7,Heart and Vessels,0910-8327,1615-2573,,2018-09-22,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s40999-018-0355-3,International Journal of Civil Engineering,1735-0522,2383-3874,,2018-09-04,KTH Royal Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s42461-018-0005-y,"Mining, Metallurgy & Exploration",2524-3462,2524-3470,,2018-09-24,LuleÜ University of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s40839-018-0060-1,Journal of Religious Education,1442-018X,2199-4625,,2018-09-25,Stockholm University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11098-018-1169-5,Philosophical Studies,0031-8116,1573-0883,,2018-09-18,University of Gothenburg,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00181-018-1552-2,Empirical Economics,0377-7332,1435-8921,,2018-09-06,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00253-018-9366-x,Applied Microbiology and Biotechnology,0175-7598,1432-0614,,2018-09-21,Chalmers University of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00586-018-5768-9,European Spine Journal,0940-6719,1432-0932,,2018-09-29,Karolinska Institutet,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12687-018-0389-x,Journal of Community Genetics,1868-310X,1868-6001,,2018-09-26,Uppsala University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10916-018-1070-y,Journal of Medical Systems,0148-5598,1573-689X,,2018-09-25,Jînkîping University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s13632-018-0478-6,"Metallography, Microstructure, and Analysis",2192-9262,2192-9270,,2018-09-07,LuleÜ University of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11249-018-1077-z,Tribology Letters,1023-8883,1573-2711,,2018-09-27,KTH Royal Institute of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10822-018-0158-2,Journal of Computer-Aided Molecular Design,0920-654X,1573-4951,,2018-09-10,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10612-018-9412-0,Critical Criminology,1205-8629,1572-9877,,2018-09-18,Stockholm University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10654-018-0437-1,European Journal of Epidemiology,0393-2990,1573-7284,,2018-09-06,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12080-018-0391-2,Theoretical Ecology,1874-1738,1874-1746,,2018-09-03,University of Skîvde,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10846-018-0925-2,Journal of Intelligent & Robotic Systems,0921-0296,1573-0409,,2018-09-04,LuleÜ University of Technology,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s12571-018-0834-z,Food Security,1876-4517,1876-4525,,2018-09-22,Swedish University of Agricultural Sciences,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00265-018-2579-2,Behavioral Ecology and Sociobiology,0340-5443,1432-0762,,2018-09-26,Linkîping University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10198-018-1007-x,The European Journal of Health Economics,1618-7598,1618-7601,,2018-09-18,Stockholm School of Economics,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00442-018-4242-z,Oecologia,0029-8549,1432-1939,,2018-09-05,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s10198-018-1005-z,The European Journal of Health Economics,1618-7598,1618-7601,,2018-09-06,Linnaeus University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s15010-018-1208-3,Infection,0300-8126,1439-0973,,2018-09-03,Lund University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s11356-018-3260-z,Environmental Science and Pollution Research,0944-1344,1614-7499,,2018-09-24,Swedish University of Agricultural Sciences,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s13353-018-0466-1,Journal of Applied Genetics,1234-1983,2190-3883,,2018-09-20,Swedish University of Agricultural Sciences,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00520-018-4453-1,Supportive Care in Cancer,0941-4355,1433-7339,,2018-09-25,Karolinska Institutet,,CC BY-NC,EUR,2200,,,SC2018DEC
Springer,10.1007/s00170-018-2664-8,The International Journal of Advanced Manufacturing Technology,0268-3768,1433-3015,,2018-09-24,ôrebro University,,CC BY,EUR,2200,,,SC2018DEC
Springer,10.1007/s00170-018-2638-x,The International Journal of Advanced Manufacturing Technology,0268-3768,1433-3015,,2018-09-06,University of BorÜs,,CC BY,EUR,2200,,,SC2018DEC
